Time,Channel B
(ms),(V)

-0.05041708,0.36133920
-0.04913708,0.36133920
-0.04785708,0.18555250
-0.04657708,0.18555250
-0.04529708,0.36133920
-0.04401708,0.18555250
-0.04273708,0.18555250
-0.04145708,0.18555250
-0.04017708,0.18555250
-0.03889708,0.18555250
-0.03761708,0.18555250
-0.03633708,0.18555250
-0.03505708,0.18555250
-0.03377708,0.18555250
-0.03249708,0.18555250
-0.03121708,0.18555250
-0.02993708,0.18555250
-0.02865708,0.18555250
-0.02737708,0.18555250
-0.02609708,0.18555250
-0.02481708,0.18555250
-0.02353708,0.18555250
-0.02225708,0.18555250
-0.02097708,0.18555250
-0.01969708,0.18555250
-0.01841708,0.18555250
-0.01713708,0.18555250
-0.01585708,0.18555250
-0.01457708,0.18555250
-0.01329708,0.18555250
-0.01201708,0.18555250
-0.01073708,0.18555250
-0.00945708,0.18555250
-0.00817708,0.18555250
-0.00689708,0.18555250
-0.00561708,0.18555250
-0.00433708,0.18555250
-0.00305708,0.18555250
-0.00177708,0.18555250
-0.00049708,0.18555250
0.00078292,0.00976592
0.00206292,0.18555250
0.00334292,0.18555250
0.00462292,0.00976592
0.00590292,0.00976592
0.00718292,0.00976592
0.00846292,0.00976592
0.00974292,0.00976592
0.01102292,0.00976592
0.01230292,0.00976592
0.01358292,0.00976592
0.01486292,0.00976592
0.01614292,0.00976592
0.01742292,0.00976592
0.01870292,0.00976592
0.01998292,0.18555250
0.02126292,0.00976592
0.02254292,0.00976592
0.02382292,0.00976592
0.02510292,0.00976592
0.02638292,0.00976592
0.02766292,0.00976592
0.02894292,0.00976592
0.03022292,0.00976592
0.03150292,0.00976592
0.03278292,0.00976592
0.03406292,0.00976592
0.03534292,0.00976592
0.03662292,0.00976592
0.03790292,0.00976592
0.03918292,0.00976592
0.04046292,0.18555250
0.04174292,0.18555250
0.04302292,0.00976592
0.04430292,0.00976592
0.04558292,0.00976592
0.04686292,0.00976592
0.04814292,0.00976592
0.04942292,0.00976592
0.05070292,0.18555250
0.05198292,0.00976592
0.05326292,0.00976592
0.05454292,0.00976592
0.05582292,0.00976592
0.05710292,0.00976592
0.05838292,0.00976592
0.05966292,0.00976592
0.06094292,0.00976592
0.06222292,0.00976592
0.06350292,0.00976592
0.06478292,0.00976592
0.06606292,0.00976592
0.06734292,0.00976592
0.06862292,0.00976592
0.06990292,0.00976592
0.07118292,0.00976592
0.07246292,0.00976592
0.07374292,0.00976592
0.07502292,0.00976592
0.07630292,0.00976592
0.07758292,0.00976592
0.07886292,0.00976592
0.08014292,0.00976592
0.08142292,0.00976592
0.08270292,0.00976592
0.08398292,0.00976592
0.08526292,0.00976592
0.08654292,0.00976592
0.08782292,0.00976592
0.08910292,0.00976592
0.09038292,0.00976592
0.09166292,0.00976592
0.09294292,0.00976592
0.09422292,0.00976592
0.09550292,0.00976592
0.09678292,0.00976592
0.09806292,0.00976592
0.09934292,0.00976592
0.10062292,0.00976592
0.10190292,0.00976592
0.10318292,0.00976592
0.10446292,0.00976592
0.10574292,0.00976592
0.10702292,0.00976592
0.10830292,0.00976592
0.10958292,0.00976592
0.11086292,0.00976592
0.11214292,0.00976592
0.11342292,0.00976592
0.11470292,0.00976592
0.11598292,0.00976592
0.11726292,0.00976592
0.11854292,0.00976592
0.11982292,0.00976592
0.12110292,0.00976592
0.12238292,0.00976592
0.12366292,0.00976592
0.12494292,0.00976592
0.12622292,0.00976592
0.12750292,0.00976592
0.12878292,0.00976592
0.13006292,0.00976592
0.13134292,0.00976592
0.13262292,0.00976592
0.13390292,0.00976592
0.13518292,0.00976592
0.13646292,0.00976592
0.13774292,0.00976592
0.13902292,0.00976592
0.14030292,0.00976592
0.14158292,0.00976592
0.14286292,0.00976592
0.14414292,0.00976592
0.14542292,0.00976592
0.14670292,0.00976592
0.14798292,0.00976592
0.14926292,0.00976592
0.15054292,0.00976592
0.15182292,0.00976592
0.15310292,0.00976592
0.15438292,0.00976592
0.15566292,-0.16663110
0.15694292,0.00976592
0.15822292,0.00976592
0.15950292,0.00976592
0.16078292,0.00976592
0.16206292,0.00976592
0.16334292,-0.16663110
0.16462292,0.00976592
0.16590292,0.00976592
0.16718292,0.00976592
0.16846292,0.00976592
0.16974292,0.00976592
0.17102292,-0.16663110
0.17230292,0.00976592
0.17358292,0.00976592
0.17486292,0.00976592
0.17614292,0.00976592
0.17742292,0.00976592
0.17870292,0.00976592
0.17998292,0.00976592
0.18126292,0.00976592
0.18254292,-0.16663110
0.18382292,-0.16663110
0.18510292,0.00976592
0.18638292,0.00976592
0.18766292,0.00976592
0.18894292,0.00976592
0.19022292,0.00976592
0.19150292,-0.16663110
0.19278292,0.00976592
0.19406292,0.00976592
0.19534292,0.00976592
0.19662292,0.00976592
0.19790292,0.00976592
0.19918292,0.00976592
0.20046292,0.00976592
0.20174292,0.00976592
0.20302292,0.00976592
0.20430292,-0.16663110
0.20558292,0.00976592
0.20686292,0.00976592
0.20814292,0.00976592
0.20942292,0.00976592
0.21070292,0.00976592
0.21198292,0.00976592
0.21326292,0.00976592
0.21454292,-0.16663110
0.21582292,0.00976592
0.21710292,0.00976592
0.21838292,-0.16663110
0.21966292,0.00976592
0.22094292,-0.16663110
0.22222292,-0.16663110
0.22350292,0.00976592
0.22478292,0.00976592
0.22606292,-0.16663110
0.22734292,0.00976592
0.22862292,0.00976592
0.22990292,-0.16663110
0.23118292,-0.16663110
0.23246292,0.00976592
0.23374292,0.00976592
0.23502292,0.00976592
0.23630292,-0.16663110
0.23758292,0.00976592
0.23886292,0.00976592
0.24014292,-0.16663110
0.24142292,0.00976592
0.24270292,0.00976592
0.24398292,0.00976592
0.24526292,0.00976592
0.24654292,0.00976592
0.24782292,0.00976592
0.24910292,0.00976592
0.25038292,-0.16663110
0.25166292,0.00976592
0.25294292,0.00976592
0.25422292,0.00976592
0.25550292,-0.16663110
0.25678292,0.00976592
0.25806292,0.00976592
0.25934292,0.00976592
0.26062292,-0.16663110
0.26190292,0.00976592
0.26318292,0.00976592
0.26446292,-0.16663110
0.26574292,0.00976592
0.26702292,0.00976592
0.26830292,0.00976592
0.26958292,-0.16663110
0.27086292,0.00976592
0.27214292,0.00976592
0.27342292,0.00976592
0.27470292,-0.16663110
0.27598292,0.00976592
0.27726292,0.00976592
0.27854292,0.00976592
0.27982292,-0.16663110
0.28110292,0.00976592
0.28238292,-0.16663110
0.28366292,0.00976592
0.28494292,0.00976592
0.28622292,-0.16663110
0.28750292,-0.16663110
0.28878292,0.00976592
0.29006292,-0.16663110
0.29134292,-0.16663110
0.29262292,-0.16663110
0.29390292,-0.16663110
0.29518292,0.00976592
0.29646292,0.00976592
0.29774292,-0.16663110
0.29902292,0.00976592
0.30030292,-0.16663110
0.30158292,0.00976592
0.30286292,-0.16663110
0.30414292,0.00976592
0.30542292,0.00976592
0.30670292,-0.16663110
0.30798292,0.00976592
0.30926292,0.00976592
0.31054292,0.00976592
0.31182292,0.00976592
0.31310292,0.00976592
0.31438292,0.00976592
0.31566292,-0.16663110
0.31694292,0.00976592
0.31822292,-0.16663110
0.31950292,0.00976592
0.32078292,-0.16663110
0.32206292,0.00976592
0.32334292,0.00976592
0.32462292,0.00976592
0.32590292,0.00976592
0.32718292,-0.16663110
0.32846292,-0.16663110
0.32974292,-0.16663110
0.33102292,-0.16663110
0.33230292,0.00976592
0.33358292,0.00976592
0.33486292,0.00976592
0.33614292,0.00976592
0.33742292,-0.16663110
0.33870292,-0.16663110
0.33998292,-0.16663110
0.34126292,-0.16663110
0.34254292,0.00976592
0.34382292,0.00976592
0.34510292,0.00976592
0.34638292,-0.16663110
0.34766292,-0.16663110
0.34894292,-0.16663110
0.35022292,-0.16663110
0.35150292,0.00976592
0.35278292,0.00976592
0.35406292,0.00976592
0.35534292,0.00976592
0.35662292,0.00976592
0.35790292,-0.16663110
0.35918292,-0.16663110
0.36046292,-0.16663110
0.36174292,0.00976592
0.36302292,0.00976592
0.36430292,-0.16663110
0.36558292,-0.16663110
0.36686292,-0.16663110
0.36814292,-0.16663110
0.36942292,0.00976592
0.37070292,-0.16663110
0.37198292,-0.16663110
0.37326292,-0.16663110
0.37454292,-0.16663110
0.37582292,-0.16663110
0.37710292,-0.16663110
0.37838292,0.00976592
0.37966292,0.00976592
0.38094292,0.00976592
0.38222292,0.00976592
0.38350292,-0.16663110
0.38478292,-0.16663110
0.38606292,0.00976592
0.38734292,-0.16663110
0.38862292,-0.16663110
0.38990292,-0.16663110
0.39118292,-0.16663110
0.39246292,0.00976592
0.39374292,-0.16663110
0.39502292,-0.16663110
0.39630292,0.00976592
0.39758292,-0.16663110
0.39886292,-0.16663110
0.40014292,-0.16663110
0.40142292,-0.16663110
0.40270292,-0.16663110
0.40398292,-0.16663110
0.40526292,-0.16663110
0.40654292,-0.16663110
0.40782292,-0.16663110
0.40910292,-0.16663110
0.41038292,0.00976592
0.41166292,-0.16663110
0.41294292,0.00976592
0.41422292,-0.16663110
0.41550292,0.00976592
0.41678292,-0.16663110
0.41806292,-0.16663110
0.41934292,-0.16663110
0.42062292,-0.16663110
0.42190292,0.00976592
0.42318292,-0.16663110
0.42446292,-0.16663110
0.42574292,0.00976592
0.42702292,0.00976592
0.42830292,0.00976592
0.42958292,-0.16663110
0.43086292,-0.16663110
0.43214292,-0.16663110
0.43342292,-0.16663110
0.43470292,-0.16663110
0.43598292,-0.16663110
0.43726292,-0.16663110
0.43854292,-0.16663110
0.43982292,-0.16663110
0.44110292,0.00976592
0.44238292,-0.16663110
0.44366292,0.00976592
0.44494292,-0.16663110
0.44622292,-0.16663110
0.44750292,0.00976592
0.44878292,0.00976592
0.45006292,-0.16663110
0.45134292,-0.16663110
0.45262292,-0.16663110
0.45390292,-0.16663110
0.45518292,-0.16663110
0.45646292,0.00976592
0.45774292,-0.16663110
0.45902292,-0.16663110
0.46030292,-0.16663110
0.46158292,-0.16663110
0.46286292,-0.16663110
0.46414292,-0.16663110
0.46542292,-0.16663110
0.46670292,-0.16663110
0.46798292,0.00976592
0.46926292,-0.16663110
0.47054292,0.00976592
0.47182292,-0.16663110
0.47310292,-0.16663110
0.47438292,-0.16663110
0.47566292,0.00976592
0.47694292,-0.16663110
0.47822292,-0.16663110
0.47950292,-0.16663110
0.48078292,-0.16663110
0.48206292,0.00976592
0.48334292,-0.16663110
0.48462292,-0.16663110
0.48590292,0.00976592
0.48718292,-0.16663110
0.48846292,-0.16663110
0.48974292,0.00976592
0.49102292,-0.16663110
0.49230292,-0.16663110
0.49358292,0.00976592
0.49486292,-0.16663110
0.49614292,0.00976592
0.49742292,-0.16663110
0.49870292,0.00976592
0.49998292,-0.16663110
0.50126292,-0.16663110
0.50254292,0.00976592
0.50382292,-0.16663110
0.50510292,-0.16663110
0.50638292,-0.16663110
0.50766292,0.00976592
0.50894292,0.00976592
0.51022292,-0.16663110
0.51150292,0.00976592
0.51278292,-0.16663110
0.51406292,0.00976592
0.51534292,-0.16663110
0.51662292,-0.16663110
0.51790292,-0.16663110
0.51918292,-0.16663110
0.52046292,-0.16663110
0.52174292,-0.16663110
0.52302292,-0.16663110
0.52430292,-0.16663110
0.52558292,-0.16663110
0.52686292,0.00976592
0.52814292,0.00976592
0.52942292,-0.16663110
0.53070292,-0.16663110
0.53198292,-0.16663110
0.53326292,-0.16663110
0.53454292,0.00976592
0.53582292,0.00976592
0.53710292,-0.16663110
0.53838292,-0.16663110
0.53966292,-0.16663110
0.54094292,-0.16663110
0.54222292,-0.16663110
0.54350292,-0.16663110
0.54478292,-0.16663110
0.54606292,-0.16663110
0.54734292,0.00976592
0.54862292,0.00976592
0.54990292,0.00976592
0.55118292,0.00976592
0.55246292,-0.16663110
0.55374292,0.00976592
0.55502292,-0.16663110
0.55630292,0.00976592
0.55758292,-0.16663110
0.55886292,-0.16663110
0.56014292,0.00976592
0.56142292,-0.16663110
0.56270292,0.00976592
0.56398292,-0.16663110
0.56526292,-0.16663110
0.56654292,-0.16663110
0.56782292,0.00976592
0.56910292,-0.16663110
0.57038292,-0.16663110
0.57166292,0.00976592
0.57294292,-0.16663110
0.57422292,-0.16663110
0.57550292,0.00976592
0.57678292,-0.16663110
0.57806292,0.00976592
0.57934292,0.00976592
0.58062292,-0.16663110
0.58190292,-0.16663110
0.58318292,0.00976592
0.58446292,-0.16663110
0.58574292,-0.16663110
0.58702292,-0.16663110
0.58830292,-0.16663110
0.58958292,-0.16663110
0.59086292,-0.16663110
0.59214292,0.00976592
0.59342292,-0.16663110
0.59470292,-0.16663110
0.59598292,0.00976592
0.59726292,-0.16663110
0.59854292,-0.16663110
0.59982292,-0.16663110
0.60110292,-0.16663110
0.60238292,-0.16663110
0.60366292,-0.16663110
0.60494292,-0.16663110
0.60622292,-0.16663110
0.60750292,-0.16663110
0.60878292,-0.16663110
0.61006292,-0.16663110
0.61134292,0.00976592
0.61262292,-0.16663110
0.61390292,0.00976592
0.61518292,-0.16663110
0.61646292,0.00976592
0.61774292,-0.16663110
0.61902292,-0.16663110
0.62030292,-0.16663110
0.62158292,-0.16663110
0.62286292,0.00976592
0.62414292,-0.16663110
0.62542292,-0.16663110
0.62670292,-0.16663110
0.62798292,0.00976592
0.62926292,-0.16663110
0.63054292,0.00976592
0.63182292,0.00976592
0.63310292,-0.16663110
0.63438292,-0.16663110
0.63566292,-0.16663110
0.63694292,-0.16663110
0.63822292,-0.16663110
0.63950292,-0.16663110
0.64078292,-0.16663110
0.64206292,0.00976592
0.64334292,-0.16663110
0.64462292,0.00976592
0.64590292,-0.16663110
0.64718292,0.00976592
0.64846292,-0.16663110
0.64974292,0.00976592
0.65102292,-0.16663110
0.65230292,-0.16663110
0.65358292,-0.16663110
0.65486292,-0.16663110
0.65614292,-0.16663110
0.65742292,-0.16663110
0.65870292,-0.16663110
0.65998292,-0.16663110
0.66126292,-0.16663110
0.66254292,-0.16663110
0.66382292,-0.16663110
0.66510292,-0.16663110
0.66638292,-0.16663110
0.66766292,-0.16663110
0.66894292,-0.16663110
0.67022292,-0.16663110
0.67150292,0.00976592
0.67278292,0.00976592
0.67406292,-0.16663110
0.67534292,-0.16663110
0.67662292,-0.16663110
0.67790292,-0.16663110
0.67918292,-0.16663110
0.68046292,-0.16663110
0.68174292,-0.16663110
0.68302292,-0.16663110
0.68430292,0.00976592
0.68558292,0.00976592
0.68686292,0.00976592
0.68814292,0.00976592
0.68942292,-0.16663110
0.69070292,0.00976592
0.69198292,-0.16663110
0.69326292,-0.16663110
0.69454292,0.00976592
0.69582292,0.00976592
0.69710292,-0.16663110
0.69838292,-0.16663110
0.69966292,0.00976592
0.70094292,0.00976592
0.70222292,0.00976592
0.70350292,-0.16663110
0.70478292,0.00976592
0.70606292,-0.16663110
0.70734292,-0.16663110
0.70862292,-0.16663110
0.70990292,-0.16663110
0.71118292,-0.16663110
0.71246292,-0.16663110
0.71374292,-0.16663110
0.71502292,0.00976592
0.71630292,0.00976592
0.71758292,-0.16663110
0.71886292,-0.16663110
0.72014292,-0.16663110
0.72142292,-0.16663110
0.72270292,-0.16663110
0.72398292,0.00976592
0.72526292,0.00976592
0.72654292,0.00976592
0.72782292,-0.16663110
0.72910292,0.00976592
0.73038292,-0.16663110
0.73166292,-0.16663110
0.73294292,-0.16663110
0.73422292,-0.16663110
0.73550292,0.00976592
0.73678292,0.00976592
0.73806292,0.00976592
0.73934292,0.00976592
0.74062292,0.00976592
0.74190292,-0.16663110
0.74318292,-0.16663110
0.74446292,0.00976592
0.74574292,-0.16663110
0.74702292,-0.16663110
0.74830292,0.00976592
0.74958292,-0.16663110
0.75086292,0.00976592
0.75214292,0.00976592
0.75342292,0.00976592
0.75470292,-0.16663110
0.75598292,-0.16663110
0.75726292,-0.16663110
0.75854292,-0.16663110
0.75982292,-0.16663110
0.76110292,0.00976592
0.76238292,-0.16663110
0.76366292,-0.16663110
0.76494292,-0.16663110
0.76622292,-0.16663110
0.76750292,-0.16663110
0.76878292,0.00976592
0.77006292,0.00976592
0.77134292,-0.16663110
0.77262292,-0.16663110
0.77390292,-0.16663110
0.77518292,0.00976592
0.77646292,0.00976592
0.77774292,-0.16663110
0.77902292,0.00976592
0.78030292,-0.16663110
0.78158292,0.00976592
0.78286292,0.00976592
0.78414292,-0.16663110
0.78542292,0.00976592
0.78670292,-0.16663110
0.78798292,-0.16663110
0.78926292,-0.16663110
0.79054292,-0.16663110
0.79182292,-0.16663110
0.79310292,-0.16663110
0.79438292,-0.16663110
0.79566292,0.00976592
0.79694292,-0.16663110
0.79822292,0.00976592
0.79950292,-0.16663110
0.80078292,0.00976592
0.80206292,-0.16663110
0.80334292,-0.16663110
0.80462292,-0.16663110
0.80590292,0.00976592
0.80718292,-0.16663110
0.80846292,0.00976592
0.80974292,-0.16663110
0.81102292,0.00976592
0.81230292,0.00976592
0.81358292,0.00976592
0.81486292,0.00976592
0.81614292,0.00976592
0.81742292,0.00976592
0.81870292,0.00976592
0.81998292,-0.16663110
0.82126292,0.00976592
0.82254292,0.00976592
0.82382292,-0.16663110
0.82510292,-0.16663110
0.82638292,-0.16663110
0.82766292,0.00976592
0.82894292,0.00976592
0.83022292,-0.16663110
0.83150292,-0.16663110
0.83278292,-0.16663110
0.83406292,-0.16663110
0.83534292,-0.16663110
0.83662292,-0.16663110
0.83790292,0.00976592
0.83918292,0.00976592
0.84046292,-0.16663110
0.84174292,-0.16663110
0.84302292,-0.16663110
0.84430292,0.00976592
0.84558292,-0.16663110
0.84686292,0.00976592
0.84814292,0.00976592
0.84942292,-0.16663110
0.85070292,-0.16663110
0.85198292,-0.16663110
0.85326292,0.00976592
0.85454292,-0.16663110
0.85582292,0.00976592
0.85710292,-0.16663110
0.85838292,-0.16663110
0.85966292,-0.16663110
0.86094292,0.00976592
0.86222292,-0.16663110
0.86350292,0.00976592
0.86478292,-0.16663110
0.86606292,-0.16663110
0.86734292,-0.16663110
0.86862292,-0.16663110
0.86990292,-0.16663110
0.87118292,0.00976592
0.87246292,-0.16663110
0.87374292,-0.16663110
0.87502292,-0.16663110
0.87630292,0.00976592
0.87758292,-0.16663110
0.87886292,-0.16663110
0.88014292,-0.16663110
0.88142292,-0.16663110
0.88270292,-0.16663110
0.88398292,-0.16663110
0.88526292,-0.16663110
0.88654292,-0.16663110
0.88782292,-0.16663110
0.88910292,-0.16663110
0.89038292,-0.16663110
0.89166292,-0.16663110
0.89294292,0.00976592
0.89422292,-0.16663110
0.89550292,-0.16663110
0.89678292,0.00976592
0.89806292,0.00976592
0.89934292,0.00976592
0.90062292,0.00976592
0.90190292,-0.16663110
0.90318292,-0.16663110
0.90446292,-0.16663110
0.90574292,-0.16663110
0.90702292,-0.16663110
0.90830292,-0.16663110
0.90958292,0.00976592
0.91086292,0.00976592
0.91214292,0.00976592
0.91342292,0.00976592
0.91470292,0.00976592
0.91598292,-0.16663110
0.91726292,0.00976592
0.91854292,-0.16663110
0.91982292,-0.16663110
0.92110292,-0.16663110
0.92238292,0.00976592
0.92366292,0.00976592
0.92494292,0.00976592
0.92622292,0.00976592
0.92750292,-0.16663110
0.92878292,0.00976592
0.93006292,-0.16663110
0.93134292,0.00976592
0.93262292,0.00976592
0.93390292,-0.16663110
0.93518292,-0.16663110
0.93646292,-0.16663110
0.93774292,-0.16663110
0.93902292,-0.16663110
0.94030292,-0.16663110
0.94158292,-0.16663110
0.94286292,0.00976592
0.94414292,0.00976592
0.94542292,0.00976592
0.94670292,0.00976592
0.94798292,-0.16663110
0.94926292,-0.16663110
0.95054292,0.00976592
0.95182292,0.00976592
0.95310292,-0.16663110
0.95438292,-0.16663110
0.95566292,-0.16663110
0.95694292,0.00976592
0.95822292,-0.16663110
0.95950292,-0.16663110
0.96078292,-0.16663110
0.96206292,-0.16663110
0.96334292,-0.16663110
0.96462292,0.00976592
0.96590292,0.00976592
0.96718292,0.00976592
0.96846292,-0.16663110
0.96974292,0.00976592
0.97102292,0.00976592
0.97230292,-0.16663110
0.97358292,0.00976592
0.97486292,0.00976592
0.97614292,0.00976592
0.97742292,0.00976592
0.97870292,0.00976592
0.97998292,-0.16663110
0.98126292,0.00976592
0.98254292,-0.16663110
0.98382292,-0.16663110
0.98510292,0.00976592
0.98638292,-0.16663110
0.98766292,-0.16663110
0.98894292,0.00976592
0.99022292,-0.16663110
0.99150292,-0.16663110
0.99278292,-0.16663110
0.99406292,-0.16663110
0.99534292,0.00976592
0.99662292,-0.16663110
0.99790292,-0.16663110
0.99918292,-0.16663110
1.00046292,-0.16663110
1.00174292,-0.16663110
1.00302292,-0.16663110
1.00430292,-0.16663110
1.00558292,0.00976592
1.00686292,0.00976592
1.00814292,-0.16663110
1.00942292,-0.16663110
1.01070292,-0.16663110
1.01198292,-0.16663110
1.01326292,0.00976592
1.01454292,-0.16663110
1.01582292,0.00976592
1.01710292,0.00976592
1.01838292,-0.16663110
1.01966292,-0.16663110
1.02094292,-0.16663110
1.02222292,0.00976592
1.02350292,0.00976592
1.02478292,0.00976592
1.02606292,-0.16663110
1.02734292,0.00976592
1.02862292,0.00976592
1.02990292,-0.16663110
1.03118292,-0.16663110
1.03246292,0.00976592
1.03374292,-0.16663110
1.03502292,-0.16663110
1.03630292,-0.16663110
1.03758292,0.00976592
1.03886292,-0.16663110
1.04014292,-0.16663110
1.04142292,0.00976592
1.04270292,0.00976592
1.04398292,-0.16663110
1.04526292,-0.16663110
1.04654292,-0.16663110
1.04782292,-0.16663110
1.04910292,0.00976592
1.05038292,-0.16663110
1.05166292,0.00976592
1.05294292,-0.16663110
1.05422292,0.00976592
1.05550292,-0.16663110
1.05678292,0.00976592
1.05806292,-0.16663110
1.05934292,-0.16663110
1.06062292,-0.16663110
1.06190292,0.00976592
1.06318292,0.00976592
1.06446292,-0.16663110
1.06574292,-0.16663110
1.06702292,0.00976592
1.06830292,0.00976592
1.06958292,-0.16663110
1.07086292,0.00976592
1.07214292,0.00976592
1.07342292,0.00976592
1.07470292,-0.16663110
1.07598292,0.00976592
1.07726292,0.00976592
1.07854292,0.00976592
1.07982292,-0.16663110
1.08110292,-0.16663110
1.08238292,-0.16663110
1.08366292,0.00976592
1.08494292,0.00976592
1.08622292,-0.16663110
1.08750292,0.00976592
1.08878292,-0.16663110
1.09006292,-0.16663110
1.09134292,0.00976592
1.09262292,0.00976592
1.09390292,0.00976592
1.09518292,0.00976592
1.09646292,-0.16663110
1.09774292,-0.16663110
1.09902292,-0.16663110
1.10030292,0.00976592
1.10158292,-0.16663110
1.10286292,-0.16663110
1.10414292,-0.16663110
1.10542292,0.00976592
1.10670292,-0.16663110
1.10798292,0.00976592
1.10926292,0.00976592
1.11054292,-0.16663110
1.11182292,-0.16663110
1.11310292,-0.16663110
1.11438292,0.00976592
1.11566292,-0.16663110
1.11694292,0.00976592
1.11822292,0.00976592
1.11950292,0.00976592
1.12078292,-0.16663110
1.12206292,0.00976592
1.12334292,0.00976592
1.12462292,-0.16663110
1.12590292,0.00976592
1.12718292,0.00976592
1.12846292,0.00976592
1.12974292,0.00976592
1.13102292,0.00976592
1.13230292,-0.16663110
1.13358292,-0.16663110
1.13486292,-0.16663110
1.13614292,0.00976592
1.13742292,0.00976592
1.13870292,-0.16663110
1.13998292,0.00976592
1.14126292,-0.16663110
1.14254292,0.00976592
1.14382292,-0.16663110
1.14510292,-0.16663110
1.14638292,-0.16663110
1.14766292,0.00976592
1.14894292,-0.16663110
1.15022292,0.00976592
1.15150292,-0.16663110
1.15278292,0.00976592
1.15406292,0.00976592
1.15534292,0.00976592
1.15662292,0.00976592
1.15790292,-0.16663110
1.15918292,-0.16663110
1.16046292,-0.16663110
1.16174292,0.00976592
1.16302292,0.00976592
1.16430292,-0.16663110
1.16558292,0.00976592
1.16686292,-0.16663110
1.16814292,0.00976592
1.16942292,-0.16663110
1.17070292,0.00976592
1.17198292,-0.16663110
1.17326292,0.00976592
1.17454292,0.00976592
1.17582292,-0.16663110
1.17710292,0.00976592
1.17838292,0.00976592
1.17966292,-0.16663110
1.18094292,-0.16663110
1.18222292,-0.16663110
1.18350292,0.00976592
1.18478292,0.00976592
1.18606292,0.00976592
1.18734292,0.00976592
1.18862292,0.00976592
1.18990292,0.00976592
1.19118292,0.00976592
1.19246292,0.00976592
1.19374292,0.00976592
1.19502292,-0.16663110
1.19630292,-0.16663110
1.19758292,-0.16663110
1.19886292,-0.16663110
1.20014292,-0.16663110
1.20142292,-0.16663110
1.20270292,-0.16663110
1.20398292,0.00976592
1.20526292,0.00976592
1.20654292,-0.16663110
1.20782292,-0.16663110
1.20910292,-0.16663110
1.21038292,0.00976592
1.21166292,-0.16663110
1.21294292,0.00976592
1.21422292,-0.16663110
1.21550292,-0.16663110
1.21678292,0.00976592
1.21806292,-0.16663110
1.21934292,0.00976592
1.22062292,0.00976592
1.22190292,0.00976592
1.22318292,-0.16663110
1.22446292,0.00976592
1.22574292,-0.16663110
1.22702292,-0.16663110
1.22830292,0.00976592
1.22958292,-0.16663110
1.23086292,0.00976592
1.23214292,-0.16663110
1.23342292,-0.16663110
1.23470292,-0.16663110
1.23598292,0.00976592
1.23726292,0.00976592
1.23854292,0.00976592
1.23982292,0.00976592
1.24110292,0.00976592
1.24238292,0.00976592
1.24366292,0.00976592
1.24494292,-0.16663110
1.24622292,-0.16663110
1.24750292,0.00976592
1.24878292,-0.16663110
1.25006292,0.00976592
1.25134292,-0.16663110
1.25262292,-0.16663110
1.25390292,0.00976592
1.25518292,0.00976592
1.25646292,-0.16663110
1.25774292,-0.16663110
1.25902292,0.00976592
1.26030292,0.00976592
1.26158292,0.00976592
1.26286292,0.00976592
1.26414292,0.00976592
1.26542292,-0.16663110
1.26670292,-0.16663110
1.26798292,-0.16663110
1.26926292,0.00976592
1.27054292,0.00976592
1.27182292,0.00976592
1.27310292,0.00976592
1.27438292,0.00976592
1.27566292,0.00976592
1.27694292,-0.16663110
1.27822292,0.00976592
1.27950292,-0.16663110
1.28078292,-0.16663110
1.28206292,0.00976592
1.28334292,0.00976592
1.28462292,0.00976592
1.28590292,0.00976592
1.28718292,0.00976592
1.28846292,0.00976592
1.28974292,0.00976592
1.29102292,0.00976592
1.29230292,-0.16663110
1.29358292,-0.16663110
1.29486292,0.00976592
1.29614292,0.00976592
1.29742292,0.00976592
1.29870292,0.00976592
1.29998292,-0.16663110
1.30126292,0.00976592
1.30254292,0.00976592
1.30382292,0.00976592
1.30510292,0.00976592
1.30638292,0.00976592
1.30766292,-0.16663110
1.30894292,0.00976592
1.31022292,0.00976592
1.31150292,0.00976592
1.31278292,-0.16663110
1.31406292,0.00976592
1.31534292,0.00976592
1.31662292,0.00976592
1.31790292,0.00976592
1.31918292,0.00976592
1.32046292,0.00976592
1.32174292,0.00976592
1.32302292,0.00976592
1.32430292,0.00976592
1.32558292,0.00976592
1.32686292,0.00976592
1.32814292,0.00976592
1.32942292,0.00976592
1.33070292,0.00976592
1.33198292,0.00976592
1.33326292,0.00976592
1.33454292,0.00976592
1.33582292,-0.16663110
1.33710292,0.00976592
1.33838292,0.00976592
1.33966292,0.00976592
1.34094292,0.00976592
1.34222292,0.00976592
1.34350292,-0.16663110
1.34478292,0.00976592
1.34606292,0.00976592
1.34734292,0.00976592
1.34862292,0.00976592
1.34990292,0.00976592
1.35118292,0.00976592
1.35246292,0.00976592
1.35374292,0.00976592
1.35502292,-0.16663110
1.35630292,0.00976592
1.35758292,-0.16663110
1.35886292,-0.16663110
1.36014292,0.00976592
1.36142292,0.00976592
1.36270292,0.00976592
1.36398292,0.00976592
1.36526292,-0.16663110
1.36654292,-0.16663110
1.36782292,0.00976592
1.36910292,0.00976592
1.37038292,0.00976592
1.37166292,-0.16663110
1.37294292,0.00976592
1.37422292,0.00976592
1.37550292,0.00976592
1.37678292,0.00976592
1.37806292,-0.16663110
1.37934292,0.00976592
1.38062292,-0.16663110
1.38190292,0.00976592
